Date,Track,RaceNumber,HorseNumber,HorseName,Weight,RSRLastRun,Barrier,Jockey,Odds,Trainer,RunsFromSpell,DaysSinceLastRun,LastStartFinishPosition,Distance,Age,Starts,FinishPosition,RSR 
7/11/2023,Hobart,6,5,Volkanovski,57,64.4875,2,A Darmanin,13,J F Luttrell,24,27,5,1100,4,24,5,72.59999994
7/11/2023,Hobart,6,6,Elmajay,56,70.99999978,8,D Pires,4.199999809,S Gandy,5,11,4,1100,4,19,2,75.55
7/11/2023,Hobart,6,7,Tarkine Eagle,53.5,57.9125,4,Chloe Wells,15,Ms T Mollross,0,65,10,1100,5,26,9,63.8
7/11/2023,Hobart,6,8,Nev's Boy,53.5,70.67083311,10,Ms T Johnstone,5.5,J F Luttrell,7,32,8,1100,6,44,3,70.30000006
7/11/2023,Hobart,6,9,Gee Gee Goldenlass,53,73.73750011,9,Chelsea Baker,8.5,Cameron Thompson,0,65,11,1100,6,39,1,73.4
7/11/2023,Hobart,6,10,Tidal,54,67.03934641,5,B Muhcu,11,Bradley Franklin,2,44,9,1100,6,25,7,68.19999976
7/11/2023,Hobart,7,1,Happy Clan,59,57.55000014,9,K Sanderson,15,J L Keys,0,191,5,1390,4,11,3,76.70863308
7/11/2023,Hobart,7,2,Conumdrum,56,74.1,5,Ms T Johnstone,1.899999976,Sarah Cotton,1,20,1,1390,6,6,1,75.1
7/11/2023,Hobart,7,3,Londiani,57,71.02499998,1,D Pires,3.599999905,J L Keys,8,32,2,1390,5,15,2,75.3064748
7/11/2023,Hobart,7,4,Vanity Star,57,69.61874984,6,A Darmanin,11,Marion Dalco,0,86,5,1390,5,18,7,61.65539606
7/11/2023,Hobart,7,5,Richmond Palace,56,70.26666656,7,E Byrne Burke,12,Brendan McShane,1,27,3,1390,6,14,8,56.89856153
7/11/2023,Hobart,7,7,Launnie Nights,53,63.409375,8,Chloe Wells,71,Brendan McShane,1,11,11,1390,6,25,6,63.40143923
7/11/2023,Hobart,7,8,Punter,55,73,10,B Muhcu,19,J F Luttrell,9,20,4,1390,6,36,4,70.14532393
7/11/2023,Hobart,7,9,Gee Gees Choris,53,69.08928571,2,Chelsea Baker,21,Stephen Lockhart,4,20,4,1390,5,16,10,47.77194169
7/11/2023,Hobart,7,10,Expensive Mistake,54,61.46875,4,T Baker,20,J K Blacker,9,11,10,1390,5,18,9,55.10071905
7/11/2023,Hobart,7,11,Wheelknot,53,63.37857143,3,Jackson Radley,41,J K Blacker,5,20,6,1390,5,15,5,67.5561153
7/11/2023,Kembla Grange,1,2,Andalus,59,82.99696969,4,A B Collett,1.350000024,J A O'Shea,2,17,2,2000,4,15,1,82.8
7/11/2023,Kembla Grange,1,3,Hardazhell,59,65.7,1,S Guymer,17,Ms J Hoy,3,9,1,2000,4,9,4,74.40000014
7/11/2023,Kembla Grange,1,4,Storm De Lune,59,68.7,6,Mitchell Bell,31,Ms D Poidevin-Laine,9,17,6,2000,5,22,5,73.65000014
7/11/2023,Kembla Grange,1,7,Girl With Balloon,57,72.10000014,2,K S Latham,3.900000095,David Payne,1,21,2,2000,5,7,3,76.25000007
7/11/2023,Kembla Grange,1,8,Flash Piper,54.5,52.61986283,5,Julia Presits,101,John L Morrison,8,9,9,2000,7,12,6,43.79999943
7/11/2023,Kembla Grange,1,9,Laskarina,55,70.59999998,3,H Van Der Hoven,11,K J Parker,2,10,5,2000,4,7,2,75.85
7/11/2023,Kembla Grange,2,1,Balmierro,57,48.5958329,6,L Magorrian,18,J G Sargent,2,17,6,1400,3,4,4,75.98214295
7/11/2023,Kembla Grange,2,3,Mulvader,57,57.86538459,7,Ms J Taylor,10,Ms T Bateup,2,21,2,1400,3,2,3,76.76785719
7/11/2023,Kembla Grange,2,5,Shadow Express,57,NULL,9,R Hutchings,61,Blake Ryan,0,NULL,NULL,1400,3,0,7,65.37500037
7/11/2023,Kembla Grange,2,7,Blind Date,55,62.55714323,4,Deanne Panya,71,M C Conners,0,133,7,1400,3,6,6,64.36428553
7/11/2023,Kembla Grange,2,8,Brave Agenda,52,72.6961539,8,Olivia Chambers,3,R & L Price,1,19,2,1400,3,7,1,76.5
7/11/2023,Kembla Grange,2,9,Callistemon,52,74.30769228,1,Jess Del Frari,2.25,K J Parker,2,10,2,1400,3,4,2,72.96428581
7/11/2023,Kembla Grange,2,10,Djapana,55,57.31666667,2,H Van Der Hoven,9,C E Conners,2,17,7,1400,3,4,5,69.8642859
7/11/2023,Kembla Grange,2,13,Head Lover,55,46.3791671,3,Mitchell Bell,101,K J Parker,0,178,11,1400,3,2,9,48.45357143
7/11/2023,Kembla Grange,2,14,Can Expect Greater,55,58.23333328,5,A B Collett,9.5,J C Coyle,1,17,5,1400,3,1,8,62.79285752
7/11/2023,Kembla Grange,3,2,Joyrider,58.5,69.63750011,2,S Guymer,6,Ms A Turner,1,26,2,1200,4,9,6,63.10416689
7/11/2023,Kembla Grange,3,4,Likeabomb,58,33.81666754,8,R Hutchings,11,Brad Widdup,2,17,8,1200,3,5,1,72.1
7/11/2023,Kembla Grange,3,5,Lulumon,57,66.5541671,4,A B Collett,6.5,J C Coyle,2,27,7,1200,3,3,2,71.07083333
7/11/2023,Kembla Grange,3,6,Miss Bayles,56.5,58.40833333,5,Mitchell Bell,6.5,P & P Snowden,3,17,2,1200,3,3,4,67.92083344
7/11/2023,Kembla Grange,3,7,Equipage,55.5,59.75000006,1,K S Latham,2.400000095,James Cummings,0,305,4,1200,3,1,3,67.57916661
7/11/2023,Kembla Grange,3,9,Sweet Dixie,52.5,NULL,9,Olivia Chambers,91,R & L Price,0,NULL,NULL,1200,3,0,9,52.11666623
7/11/2023,Kembla Grange,3,10,Brohm Lake,55,67.53333311,7,Deanne Panya,13,R S Englebrecht,0,160,8,1200,3,2,7,60.07500044
7/11/2023,Kembla Grange,3,12,True Gem,55,54.52500013,6,Ms L Day,18,Bjorn Baker,1,29,5,1200,3,2,8,55.95
7/11/2023,Kembla Grange,3,13,Give It A Nudge,55,43.60000095,3,H Van Der Hoven,13,Annabel Neasham,0,167,8,1200,3,2,5,62.59583355
7/11/2023,Kembla Grange,4,2,Joey D'Or,58,74.89999994,1,A J Calder,2.299999952,Bjorn Baker,2,12,2,1200,3,3,2,66.97916667
7/11/2023,Kembla Grange,4,5,Close Encounter,54,54.02500052,5,Jess Del Frari,10,K J Parker,2,12,11,1200,3,2,6,49.79999913
7/11/2023,Kembla Grange,4,7,Ichika,55.5,NULL,6,Ms L Day,3.299999952,C Maher & D Eustace,0,NULL,NULL,1200,3,0,4,57.87500022
7/11/2023,Kembla Grange,4,9,The Hawkesbury,55.5,NULL,4,K S Latham,3.599999905,C E Conners,0,NULL,NULL,1200,3,0,1,73
7/11/2023,Kembla Grange,4,12,Hajra,55,59.3,2,Mitchell Bell,16,P & P Snowden,1,19,7,1200,3,1,3,64.35000022
7/11/2023,Kembla Grange,4,13,Royal Trapeze,57,51.50000026,3,L Magorrian,26,G Portelli,1,12,10,1200,3,3,5,58.61666623
7/11/2023,Kembla Grange,5,2,Show No Fear,59,NULL,3,A B Collett,5.5,R & L Price,0,NULL,NULL,1000,5,0,7,47.17500052
7/11/2023,Kembla Grange,5,5,Kewell,57.5,31.92500087,1,K Jennings,4.400000095,Brad Widdup,2,17,10,1000,3,2,3,74.57499997
7/11/2023,Kembla Grange,5,8,Penitent,57,63.5,5,Deanne Panya,5,R S Englebrecht,1,12,6,1000,4,7,1,75
7/11/2023,Kembla Grange,5,9,Skiting,55,NULL,4,B Panya,26,J M Sharah,0,NULL,NULL,1000,5,0,8,43.42500105
7/11/2023,Kembla Grange,5,10,Brisket,53.5,66.80000012,9,Julia Presits,4.199999809,G Portelli,0,107,4,1000,3,2,5,47.72500105
7/11/2023,Kembla Grange,5,11,Single Benefactor,55.5,59.20555556,6,Ms L Day,11,C Maher & D Eustace,1,38,9,1000,3,1,2,73.525
7/11/2023,Kembla Grange,5,12,Thaibeefsalade,56,62.125,2,S Guymer,5.5,Ross McConville,0,143,4,1000,3,1,4,58.80000026
7/11/2023,Kembla Grange,5,13,Hallowed County,59,19.32499825,7,L Magorrian,151,Luke Musson,1,17,13,1000,5,11,9,46.35
7/11/2023,Kembla Grange,5,14,Stylish Nic,57.5,56.09999948,8,H Van Der Hoven,21,Ms A Turner,1,26,7,1000,3,3,6,48.72500052
7/11/2023,Kembla Grange,6,1,Akaka Falls,61,74.77500007,1,A B Collett,6.5,Brad Widdup,1,20,5,1000,6,24,2,80.325
7/11/2023,Kembla Grange,6,2,Sunzou,60.5,75.11999979,4,K Jennings,3,Nathan Doyle,6,13,7,1000,4,11,5,74.15000026
7/11/2023,Kembla Grange,6,3,Zenti,60.5,73.575,5,Ms R Freeman-Key,6,Benjamin Smith,1,12,2,1000,5,10,4,74.97500013
7/11/2023,Kembla Grange,6,5,Rebel Dean,60,68.44999976,2,K S Latham,3.099999905,R & L Price,0,101,10,1000,4,10,3,78.69999997
7/11/2023,Kembla Grange,6,8,Good Lieutenant,57,74.75000013,3,S Guymer,5.5,Matthew Smith,0,155,5,1000,4,10,1,78.5
7/11/2023,Kembla Grange,7,2,Tulla Park,60,72.3625,8,B Panya,11,Tash Burleigh,2,18,3,1200,6,24,2,77.21666667
7/11/2023,Kembla Grange,7,3,Cable Tie,60,62.18333377,1,R Hutchings,4,John Thompson,6,5,7,1200,4,10,8,65.30000044
7/11/2023,Kembla Grange,7,4,London,60,67.75,3,K Jennings,10,J M Austin,1,30,5,1200,4,11,3,76.29999978
7/11/2023,Kembla Grange,7,5,Dawn Issue,59.5,86.5,4,H Van Der Hoven,4.599999905,Annabel Neasham,0,243,1,1200,5,5,5,73.83750011
7/11/2023,Kembla Grange,7,8,Mancconi,58.5,80.07142857,6,L Magorrian,6.5,B M Lazzarini,12,17,4,1200,6,39,6,72.35000022
7/11/2023,Kembla Grange,7,12,Gold Dust,55.5,72.9,2,A B Collett,4.400000095,J A O'Shea,2,30,1,1200,3,2,7,69.72083322
7/11/2023,Kembla Grange,7,14,Jamberoo,57.5,59.65000026,5,Peter Wells,26,Ms D Poidevin-Laine,0,133,7,1200,4,7,1,79.8
7/11/2023,Kembla Grange,7,15,Noble Attack,55.5,69.6458329,7,K S Latham,8,R & L Price,1,12,3,1200,5,16,4,72.47083333
7/11/2023,Kembla Grange,8,2,Socrates,58,79.21249999,3,Benjamin Osmond,2.099999905,James Ponsonby,10,12,3,1600,6,37,1,84.6
7/11/2023,Kembla Grange,8,4,Zegalo,60,71.2,6,K S Latham,8.5,Mike Cattell,0,196,7,1600,7,30,5,76.746875
7/11/2023,Kembla Grange,8,6,Bully For You,58,76.2,5,S Guymer,7,Ross McConville,9,10,1,1600,5,25,3,82.19375004
7/11/2023,Kembla Grange,8,7,Buba,56.5,71.325,2,L Magorrian,5.5,Ms K Waugh,3,10,7,1600,7,40,4,77.89999992
7/11/2023,Kembla Grange,8,10,Direct Affect,56.5,73.76785752,1,R Hutchings,6.5,Paul Murray,2,26,6,1600,5,20,6,66.2125
7/11/2023,Kembla Grange,8,12,Amigos No More,55,66.22187533,4,Ms R Freeman-Key,8.5,Ross McConville,7,10,4,1600,4,17,2,81.51249999
7/11/2023,Kembla Grange,9,1,Herb,59.5,78.24615375,3,Ms R Freeman-Key,3.799999952,Benjamin Smith,1,10,3,1400,5,16,4,74.23928567
7/11/2023,Kembla Grange,9,2,Sawrey,59,74.15000012,10,R Hutchings,5.5,Ross McConville,4,10,6,1400,5,12,2,75.60714285
7/11/2023,Kembla Grange,9,3,Acceber,54.5,69.31785789,5,Jess Del Frari,15,K J Parker,1,17,8,1400,4,18,5,69.25714281
7/11/2023,Kembla Grange,9,4,Lalaguna,57.5,72.67500044,7,Mitchell Bell,7,Nathan Doyle,2,24,4,1400,4,14,1,74.8
7/11/2023,Kembla Grange,9,6,Left Field,56.5,82.80714285,6,A B Collett,2.450000048,Brad Widdup,3,17,2,1400,3,5,3,73.41071426
7/11/2023,Kembla Grange,9,7,Justela,56,62.5916671,1,Peter Wells,31,K J Parker,1,12,6,1400,5,5,7,67.11785724
7/11/2023,Kembla Grange,9,10,Smashing Dancer,55.5,63.45416623,9,K S Latham,21,Ms K Waugh,4,12,5,1400,3,7,8,64.75357105
7/11/2023,Kembla Grange,9,11,Really Motivated,55,65.81249997,4,Ms J Taylor,41,D Lane,1,17,2,1400,4,14,6,68.87142857
7/11/2023,Kembla Grange,9,12,Tell The Future,56,77.84999996,8,S Guymer,51,Ross McConville,0,145,3,1400,4,7,9,64.95714267
7/11/2023,Kembla Grange,9,13,Blackall,53,33.97916754,2,B Panya,101,Ross McConville,1,17,11,1400,6,29,10,60.0035718
7/11/2023,Morphettville,1,1,Call Me Al,58,55.76666649,9,J Potter,11,G Richards & D Moyle,3,11,9,1800,4,9,5,69.6388886
7/11/2023,Morphettville,1,2,Camberwood,55,66.2,3,H Y Yuen,16,J F Macmillan,12,6,4,1800,5,22,10,56.39166725
7/11/2023,Morphettville,1,3,Canowicakte,58,65.32187533,11,J Holder,11,Gary & Dean Alexander,2,41,7,1800,4,2,11,55.43055497
7/11/2023,Morphettville,1,4,Hit The Slopes,58,65.11666675,4,Ben Price,3.200000048,W Clarken & N O'Shea,3,11,4,1800,4,5,4,72.69444452
7/11/2023,Morphettville,1,5,Hood Rat,58,60.85000014,1,Jake Toeroek,17,S P Gower,6,20,6,1800,4,9,3,73.00000015
7/11/2023,Morphettville,1,6,Jacobs Gate,58,NULL,5,Lachlan Neindorf,18,G Richards & D Moyle,5,16,9,1800,4,8,8,62.91666696
7/11/2023,Morphettville,1,7,Ketchikan,56.5,64.91874984,7,Alana Livesey,26,Ryan Balfour,2,17,12,1800,4,11,6,68.4388886
7/11/2023,Morphettville,1,8,Military Action,58,60.20000057,14,Alana Kelly,31,J Hickmott & C Riggs,6,6,6,1800,4,8,9,59.70833304
7/11/2023,Morphettville,1,9,Mr George,58,NULL,12,Kayla Crowther,14,D I Dodson,2,16,2,1800,5,3,13,50.08333275
7/11/2023,Morphettville,1,10,Night Cruiser,58,70.25000007,6,R J Hurdle,3.299999952,G Karayannis,10,10,3,1800,5,17,1,78.5
7/11/2023,Morphettville,1,11,Pomodoro,58,61.25,13,Todd Pannell,101,Ryan Balfour,10,36,5,1800,6,18,14,15.40277894
7/11/2023,Morphettville,1,12,Foxy Eagle,54,62.65714286,8,Ms C Munro,151,T L Day,1,20,9,1800,5,12,12,50.24444503
7/11/2023,Morphettville,1,13,Inagurate,56,66.25,2,D Tourneur,15,Darren McLeod,8,20,3,1800,6,16,2,74.15000007
7/11/2023,Morphettville,1,14,Northkeed,54.5,55.00000017,10,Sophie Logan,151,Darren Magro & Aimee Bush,2,11,10,1800,3,2,7,62.25555526
7/11/2023,Morphettville,2,1,Bandicoot,58,42.52500105,7,D Caboche,21,J Hickmott & C Riggs,5,41,9,1050,4,6,9,48.40952381
7/11/2023,Morphettville,2,2,Lava Lad,58,NULL,2,J Potter,61,Ms R Day,0,NULL,NULL,1050,4,0,7,65.69523785
7/11/2023,Morphettville,2,3,San Lucido,58,58.69166579,4,D Tourneur,3.099999905,Scott Westover,0,174,6,1050,4,8,3,70.40952375
7/11/2023,Morphettville,2,4,The Sting,58,NULL,6,R J Hurdle,13,G Karayannis,0,NULL,NULL,1050,6,0,4,69.62380959
7/11/2023,Morphettville,2,5,Fast Bubbles,56.5,NULL,5,Alana Kelly,9.5,W F Francis & G Kent,0,NULL,NULL,1050,3,0,8,63.97142882
7/11/2023,Morphettville,2,6,Putanothercoinin,56.5,69.02499978,1,Jake Toeroek,2.299999952,R & C Jolly,0,171,9,1050,3,2,1,73.4
7/11/2023,Morphettville,2,7,Voltage Point,56.5,70.67916667,8,Teagan Voorham,8,Chris Bieg,0,129,5,1050,3,2,5,68.42380959
7/11/2023,Morphettville,2,8,Alexein,54,62.78571429,3,Rochelle Milnes,26,M W Lewis,0,132,6,1050,7,4,6,65.63809511
7/11/2023,Morphettville,2,9,Noitulover,56,57.79999948,10,Anna Jordsjo,31,M J Seyers,0,226,7,1050,4,2,2,72.21428568
7/11/2023,Morphettville,2,12,I'm Sensational,54.5,52.24999952,9,Ben Price,101,Jon O'Connor,1,11,8,1050,3,1,10,28.06190276
7/11/2023,Morphettville,3,1,Adopted Son,58,57.24999988,7,Alice Lindsay,61,J F Macmillan,2,11,6,1050,4,4,8,57.46666667
7/11/2023,Morphettville,3,2,Irish Thorn,58,47.56071354,11,D Caboche,61,John Hyam,0,148,13,1050,4,3,9,57.46666667
7/11/2023,Morphettville,3,4,The Creed,58,65.69999987,3,Todd Pannell,11,K M McAnulty & C Binnie,0,188,4,1050,4,4,7,59.03809499
7/11/2023,Morphettville,3,5,Care Too Much,56.5,NULL,6,J Potter,9,W F Francis & G Kent,0,NULL,NULL,1050,3,0,3,64.64761917
7/11/2023,Morphettville,3,6,Great Maximus,56.5,NULL,8,Jake Toeroek,1.950000048,R & C Jolly,0,NULL,NULL,1050,3,0,1,74.6
7/11/2023,Morphettville,3,7,Jamaican Gold,53.5,NULL,9,H Y Yuen,91,G & N Searle & B Callanan,0,NULL,NULL,1050,3,0,5,57.53333358
7/11/2023,Morphettville,3,8,Never Surrender,56.5,52.57916645,2,J Holder,9,A J Gluyas,0,153,6,1050,3,2,2,64.90952368
7/11/2023,Morphettville,3,9,Miss Vignette,56,67.74166666,1,Ms E Finnegan,4.800000191,D Shepherd,2,6,3,1050,5,7,6,58.22380977
7/11/2023,Morphettville,3,10,Press For Victory,56,58.76250044,5,Ben Price,51,Jason Cannon,0,105,6,1050,5,18,10,54.03333383
7/11/2023,Morphettville,3,12,Ediva,54.5,NULL,4,Teagan Voorham,81,Chris Bieg,0,NULL,NULL,1050,3,0,11,48.11904762
7/11/2023,Morphettville,3,13,Tipsy Vixen,54.5,NULL,10,Kayla Crowther,8.5,R & C Jolly,0,NULL,NULL,1050,3,0,4,60.9523812
7/11/2023,Morphettville,4,1,Astaires,55.5,65.29999976,9,P N Wong,26,Jon O'Connor,2,11,3,1200,3,3,13,42.06250044
7/11/2023,Morphettville,4,2,Bona Fide Star,57.5,70.9599999,5,D Tourneur,8.5,G Richards & D Moyle,4,10,4,1200,3,7,9,55.12083322
7/11/2023,Morphettville,4,3,Geeijo,57.5,69.7,7,Jake Toeroek,2.400000095,R & C Jolly,2,11,2,1200,3,2,4,58.55833322
7/11/2023,Morphettville,4,4,High On Sugar,57.5,NULL,12,J Potter,81,W F Francis & G Kent,0,NULL,NULL,1200,3,0,10,50.07916645
7/11/2023,Morphettville,4,6,Lord Valen,57.5,65.29999976,14,R J Hurdle,41,Jon O'Connor,2,11,4,1200,3,2,7,55.80833311
7/11/2023,Morphettville,4,7,Onlychanceweget,57.5,NULL,1,D Caboche,151,S P Gower,0,NULL,NULL,1200,3,0,14,38.84999956
7/11/2023,Morphettville,4,8,Our Divinyl,57.5,64.20000048,11,J Holder,20,A J Gluyas,3,11,6,1200,3,6,1,63.6
7/11/2023,Morphettville,4,9,Pride Of Shalaa,56,59.39999956,13,Alana Livesey,61,A J Gluyas,2,20,3,1200,3,4,5,56.89999978
7/11/2023,Morphettville,4,10,Sir Reginald,57.5,NULL,10,Jacob Opperman,101,G & N Searle & B Callanan,0,NULL,NULL,1200,3,0,6,56.49583355
7/11/2023,Morphettville,4,11,Six Stars,57.5,72.09999976,8,Todd Pannell,3.700000048,R & C Jolly,2,17,5,1200,3,2,3,60.84999989
7/11/2023,Morphettville,4,12,Sundogg,57.5,60.33999958,3,Alana Kelly,91,John Hyam,2,10,11,1200,3,2,8,55.12083322
7/11/2023,Morphettville,4,13,Cut No Ice,55.5,NULL,4,Lachlan Neindorf,21,Gary & Dean Alexander,0,NULL,NULL,1200,3,0,12,43.20833377
7/11/2023,Morphettville,4,14,Stupendous,55.5,67.90833311,6,Teagan Voorham,5,Chris Bieg,2,20,3,1200,3,3,2,59.93750005
7/11/2023,Morphettville,4,15,Sanpago,57.5,64.94999976,2,Ben Price,91,John Hyam,2,11,4,1200,3,2,11,45.03749913
7/11/2023,Morphettville,5,1,Whatsanamegeorge,60,80.09999986,7,Jake Toeroek,2.400000095,R & C Jolly,7,17,4,2035,4,12,1,83.2
7/11/2023,Morphettville,5,2,Zoffala,59.5,68.43333263,8,Lachlan Neindorf,14,Darren McLeod,1,11,9,2035,7,25,7,68.55
7/11/2023,Morphettville,5,3,Manzala,59,78,4,Ben Price,3.5,Ashton Downing,6,10,1,2035,8,44,4,72.50000014
7/11/2023,Morphettville,5,4,Footlights,55.5,73.54999943,2,H Y Yuen,6.5,Aaron Bain & Ned Taylor,9,24,9,2035,5,24,9,17.35
7/11/2023,Morphettville,5,5,Warrandyte Road,56.5,81.4,9,Anna Jordsjo,18,G P Moody,26,11,1,2035,5,34,6,67.65
7/11/2023,Morphettville,5,8,Chartin,51,75.79999986,1,Jade Doyle,9.5,G Richards & D Moyle,9,17,6,2035,5,17,2,74.95000002
7/11/2023,Morphettville,5,9,American Trouble,54,69.4,5,J Potter,26,Jordan Frew,8,17,8,2035,6,25,8,58.74999943
7/11/2023,Morphettville,5,11,Benz Baron,54,71.75,3,Alana Kelly,41,Grant Young,10,10,6,2035,5,41,3,70.44999971
7/11/2023,Morphettville,5,12,Applied,54,66.71935467,6,Teagan Voorham,17,P Huserot,7,9,6,2035,8,83,5,67.9
7/11/2023,Morphettville,6,1,Andrew's Memory,58,74.53437504,10,Hannah Edgley,3.200000048,D Shepherd,3,17,6,1529,4,8,2,76.14244596
7/11/2023,Morphettville,6,2,Understatement,59,74.00000057,11,J Potter,9.5,S P Gower,0,163,7,1529,6,37,11,64.17266153
7/11/2023,Morphettville,6,4,Caliburn,58,69.45625016,7,D Tourneur,9,Bill W Williams,3,17,8,1529,8,33,1,79.2
7/11/2023,Morphettville,6,5,Charm Slinga,58,71.85357105,2,Todd Pannell,8,John Hyam,3,10,2,1529,5,27,9,71.28633076
7/11/2023,Morphettville,6,6,Just Joking,57.5,70.846875,4,J Holder,3.599999905,A J Gluyas,3,20,5,1529,4,8,4,73.58417249
7/11/2023,Morphettville,6,7,Lord George,57,42.20882476,1,D Caboche,13,Donald Green,2,11,10,1529,4,14,6,71.38561134
7/11/2023,Morphettville,6,8,Red Sequoia,56,72.29642857,12,Alana Kelly,12,G P Moody,3,10,6,1529,5,34,7,69.68633076
7/11/2023,Morphettville,6,9,Reality Check,54.5,NULL,5,Teagan Voorham,21,W A Bogarts,3,16,2,1529,5,22,8,68.48633076
7/11/2023,Morphettville,6,10,Seporia,54.5,64.14117647,3,Sophie Logan,31,Darren Magro & Aimee Bush,1,11,8,1529,4,13,5,69.38561134
7/11/2023,Morphettville,6,11,Ice Ghost,52,72.42857124,6,P N Wong,31,Danielle Wilson,6,32,8,1529,8,66,3,70.26330944
7/11/2023,Morphettville,6,12,Rippa Buzz,51,66.71935467,9,Caitlin Tootell,101,Danny Penna,11,9,6,1529,7,31,12,56.69352587
7/11/2023,Morphettville,6,13,Back Me Up Benny,52.5,56.18750066,8,Alana Livesey,101,Kristi Evans,0,209,9,1529,4,7,10,62.92949657
7/11/2023,Morphettville,7,1,Yabadabadoo,60.5,76.55937492,2,Sheriden Tomlinson,16,Travis Doudle,3,17,5,1800,9,35,5,70.01944415
7/11/2023,Morphettville,7,3,Dazzling Prospect,58,79.9,7,D Tourneur,2.049999952,Brett Campbell,3,11,1,1800,6,17,3,76.88055556
7/11/2023,Morphettville,7,4,Prince Reichweite,57,69.09062467,4,R J Hurdle,18,John Hyam,4,17,10,1800,3,4,7,63.39999971
7/11/2023,Morphettville,7,5,Kalamon,56.5,70.72500033,9,Jake Toeroek,11,R & C Jolly,4,20,9,1800,7,49,4,68.65277792
7/11/2023,Morphettville,7,6,Sesar,56.5,68.88529412,6,Ben Price,31,D C Saxon,2,15,6,1800,8,45,9,58.72222164
7/11/2023,Morphettville,7,7,Al Ranchero,56,69.88571436,1,Jacob Opperman,19,Aaron Bain & Ned Taylor,17,13,4,1800,5,24,6,65.04444474
7/11/2023,Morphettville,7,8,Micklewhite,55.5,71.98888889,10,J Holder,13,Gary & Dean Alexander,9,31,6,1800,5,21,10,56.70000058
7/11/2023,Morphettville,7,10,Hobo Bob,55,76.7,3,J Potter,4.400000095,Jordan Frew,4,9,1,1800,7,36,1,78.3
7/11/2023,Morphettville,7,11,Vee Rod,54,75.584375,5,Alana Kelly,9,G Richards & D Moyle,4,6,7,1800,5,18,2,74.9027777
7/11/2023,Morphettville,7,12,Tyita,54,68.34375033,8,Anna Jordsjo,101,Bill W Williams,3,17,13,1800,5,12,8,57.33333362
7/11/2023,Morphettville,8,1,Chill With Teejay,58,74.45416645,4,Harrison Ingram,18,Peter Hardacre,1,9,4,1200,6,24,5,74.29583355
7/11/2023,Morphettville,8,3,Bonnie Gangster,58,75.41999979,3,Rochelle Milnes,7,Grant Kluske,0,80,8,1200,4,13,8,70.6291671
7/11/2023,Morphettville,8,4,Street Delight,60,74.9,9,Lachlan Neindorf,6.5,P Stokes,4,24,1,1200,4,20,10,64.89583311
7/11/2023,Morphettville,8,5,Dawnburst,58,77.39166672,10,Samuel Payne,18,Jordan Frew,1,17,6,1200,5,27,3,77.9625
7/11/2023,Morphettville,8,6,Disco Tilmorn,58,NULL,11,Kayla Crowther,10,D I Dodson,12,16,3,1200,6,30,6,71.5458329
7/11/2023,Morphettville,8,7,Exalted Dame,56,76,8,P N Wong,6.5,Jon O'Connor,5,11,1,1200,5,15,2,77.04999989
7/11/2023,Morphettville,8,9,Lady Simone,57.5,73.77142857,7,Jake Toeroek,3.200000048,R & C Jolly,2,17,3,1200,6,27,1,81
7/11/2023,Morphettville,8,10,Dash It,56.5,45.65384615,1,Teagan Voorham,31,Chris Bieg,0,131,11,1200,5,15,9,67.13750044
7/11/2023,Morphettville,8,11,Roulette Queen,55,73.3,2,Hannah Edgley,21,Michael Hickmott,0,160,1,1200,4,4,7,68.91666645
7/11/2023,Morphettville,8,12,Alotafun,55,68.15000022,6,Ben Price,9.5,Shayne Cahill,3,11,9,1200,6,12,4,73.49999978
7/11/2023,Morphettville,8,13,In Her Sights,55,76.1,5,J Potter,21,Shane & Cassie Oxlade,3,20,1,1200,3,3,11,56.08333333
7/11/2023,Morphettville,9,1,Munster,58.5,76.5,4,Harrison Ingram,9.5,Michael Hickmott,8,30,3,1100,7,34,9,66.60000048
7/11/2023,Morphettville,9,2,Exalted Trail,59,53.15000048,12,Rochelle Milnes,101,P G Jones,1,11,12,1100,8,25,13,58.25000048
7/11/2023,Morphettville,9,3,Lope De Wolf,60.5,76.85833355,11,J Potter,15,W F Francis & G Kent,0,269,5,1100,8,36,4,74.95
7/11/2023,Morphettville,9,4,Sabermetric,60.5,78.53750005,9,Jake Toeroek,4.400000095,G Richards & D Moyle,5,17,3,1100,5,19,1,83.7
7/11/2023,Morphettville,9,5,Yardstick,60.5,NULL,8,Anna Jordsjo,31,M J Seyers,9,16,1,1100,6,38,11,63.94999976
7/11/2023,Morphettville,9,6,They Call Me Alvin,57.5,62.37499974,5,Hannah Edgley,17,Shane & Cassie Oxlade,1,31,11,1100,5,13,6,69.04999976
7/11/2023,Morphettville,9,7,Viduka,59.5,70.75714261,2,D Tourneur,18,Ryan Balfour,1,17,10,1100,8,32,3,74.15
7/11/2023,Morphettville,9,8,Wicked Addiction,59.5,51.3,7,R J Hurdle,21,Kym Healy,0,92,9,1100,6,23,12,62.40000048
7/11/2023,Morphettville,9,9,Shootoose,59,71.03333311,14,Jacob Opperman,7.5,Aaron Bain & Ned Taylor,0,71,6,1100,5,21,2,78.00000012
7/11/2023,Morphettville,9,10,Super Sharp,56,66.33928609,6,H Y Yuen,21,G & N Searle & B Callanan,0,108,8,1100,4,12,7,65.85000048
